SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1385,Stellar,XLM,5/21/2018 23:59,0.333420008,0.315670997,0.33296001,0.318114996,27528600,5909680714
1386,Stellar,XLM,5/22/2018 23:59,0.321453989,0.301084012,0.318612009,0.301084012,31944800,5593406735
1387,Stellar,XLM,5/23/2018 23:59,0.30191201,0.272845,0.300583005,0.280355006,39564300,5208361469
1388,Stellar,XLM,5/24/2018 23:59,0.296440005,0.276006997,0.279751003,0.291337997,45262500,5412433355
1389,Stellar,XLM,5/25/2018 23:59,0.298521012,0.283876985,0.292986006,0.28806901,45218800,5351728668
1390,Stellar,XLM,5/26/2018 23:59,0.294880003,0.283048004,0.288601011,0.284694999,40772900,5289058498
1391,Stellar,XLM,5/27/2018 23:59,0.284375012,0.27453801,0.284193993,0.276376009,45604600,5134532368
1392,Stellar,XLM,5/28/2018 23:59,0.278939992,0.252205014,0.276329011,0.253582001,48667900,4711101345
1393,Stellar,XLM,5/29/2018 23:59,0.283320993,0.249186993,0.253951997,0.28284499,62185300,5254869643
1394,Stellar,XLM,5/30/2018 23:59,0.295863986,0.271553993,0.283892989,0.277747005,59599500,5160225305
1395,Stellar,XLM,5/31/2018 23:59,0.302590996,0.273826987,0.27847299,0.296651989,78378600,5511516297
1396,Stellar,XLM,6/1/2018 23:59,0.299187005,0.283216,0.296534985,0.290021986,62207300,5388399027
1397,Stellar,XLM,6/2/2018 23:59,0.303061992,0.289849997,0.290960997,0.298413008,58244800,5544337025
1398,Stellar,XLM,6/3/2018 23:59,0.30932501,0.298348993,0.298581004,0.302911997,64563800,5627962542
1399,Stellar,XLM,6/4/2018 23:59,0.309087992,0.288415998,0.304636002,0.292158008,56371200,5428233129
1400,Stellar,XLM,6/5/2018 23:59,0.297980011,0.282433987,0.292133987,0.294313014,48728900,5468430606
1401,Stellar,XLM,6/6/2018 23:59,0.29995501,0.289499998,0.293325007,0.298269004,51165000,5540573041
1402,Stellar,XLM,6/7/2018 23:59,0.305812001,0.291841,0.29797399,0.294205993,49336800,5473065214
1403,Stellar,XLM,6/8/2018 23:59,0.296245992,0.285596997,0.293776006,0.287963003,47014400,5357020824
1404,Stellar,XLM,6/9/2018 23:59,0.293240011,0.281893998,0.28707099,0.281893998,44872900,5244168372
1405,Stellar,XLM,6/10/2018 23:59,0.282765001,0.242727995,0.282765001,0.247657999,54768500,4607292734
1406,Stellar,XLM,6/11/2018 23:59,0.256482005,0.241464004,0.247103006,0.256482005,47904600,4771508845
1407,Stellar,XLM,6/12/2018 23:59,0.255564988,0.228747994,0.255286008,0.231689006,47126900,4310387303
1408,Stellar,XLM,6/13/2018 23:59,0.233919993,0.212595999,0.232297003,0.221690997,48479300,4124444947
1409,Stellar,XLM,6/14/2018 23:59,0.243708,0.219758004,0.221890002,0.242425993,53521800,4510287562
1410,Stellar,XLM,6/15/2018 23:59,0.242082998,0.232558995,0.241695002,0.234242007,37531000,4358101974
1411,Stellar,XLM,6/16/2018 23:59,0.235072002,0.227153003,0.232527003,0.234041005,34627700,4354398783
1412,Stellar,XLM,6/17/2018 23:59,0.235942006,0.230297998,0.233145997,0.232105002,31223300,4318401205
1413,Stellar,XLM,6/18/2018 23:59,0.240064994,0.225079,0.231517002,0.234371006,36372000,4361243944
1414,Stellar,XLM,6/19/2018 23:59,0.239483997,0.232644007,0.233514994,0.235309005,34048000,4378831484
1415,Stellar,XLM,6/20/2018 23:59,0.238169998,0.227794006,0.236378998,0.232188001,43000600,4320819302
1416,Stellar,XLM,6/21/2018 23:59,0.236065999,0.226508006,0.232437,0.227997005,38175500,4277085431
1417,Stellar,XLM,6/22/2018 23:59,0.228461996,0.198004007,0.227657005,0.203407004,41435400,3815817555
1418,Stellar,XLM,6/23/2018 23:59,0.206930995,0.197436005,0.203669995,0.203514993,33872100,3817855855
1419,Stellar,XLM,6/24/2018 23:59,0.203222007,0.178150997,0.203188002,0.193633005,43348500,3632483912
1420,Stellar,XLM,6/25/2018 23:59,0.200452,0.188813001,0.193652004,0.197752997,38729400,3709790743
1421,Stellar,XLM,6/26/2018 23:59,0.197846994,0.184876993,0.196489006,0.186483994,31190300,3498472500
1422,Stellar,XLM,6/27/2018 23:59,0.193434998,0.183107004,0.184523001,0.189632997,34514300,3557560504
1423,Stellar,XLM,6/28/2018 23:59,0.192286998,0.177071005,0.188749999,0.178950995,32294900,3357181798
1424,Stellar,XLM,6/29/2018 23:59,0.187822998,0.173148006,0.179308996,0.18671,39542800,3502761432
1425,Stellar,XLM,6/30/2018 23:59,0.199292004,0.186914995,0.186914995,0.193425,47083800,3628737891
1426,Stellar,XLM,7/1/2018 23:59,0.201309994,0.190413997,0.192849994,0.198572993,41380400,3725316690
1427,Stellar,XLM,7/2/2018 23:59,0.213819996,0.192645997,0.200195998,0.213150993,49362900,3998817371
1428,Stellar,XLM,7/3/2018 23:59,0.218991995,0.204605997,0.211671993,0.206314996,49012200,3870648928
1429,Stellar,XLM,7/4/2018 23:59,0.216547996,0.203362003,0.205776006,0.209735006,33301500,3934811607
1430,Stellar,XLM,7/5/2018 23:59,0.214187995,0.199527994,0.210213006,0.202978,37009800,3808050176
1431,Stellar,XLM,7/6/2018 23:59,0.209693,0.198991001,0.203001007,0.206380993,37627900,3872833573
1432,Stellar,XLM,7/7/2018 23:59,0.209379002,0.200413004,0.206103995,0.208450004,36238600,3911659302
1433,Stellar,XLM,7/8/2018 23:59,0.216207996,0.207633004,0.208952993,0.209783003,40958600,3936673654
1434,Stellar,XLM,7/9/2018 23:59,0.213485003,0.206826001,0.210637003,0.207929,38649000,3901897096
1435,Stellar,XLM,7/10/2018 23:59,0.207311004,0.191603005,0.206595004,0.191889003,36923400,3600977147
1436,Stellar,XLM,7/11/2018 23:59,0.194244996,0.18468,0.191825002,0.189503998,33530700,3556231413
1437,Stellar,XLM,7/12/2018 23:59,0.19043,0.179743007,0.190298006,0.185718998,35633800,3485213845
1438,Stellar,XLM,7/13/2018 23:59,0.204272002,0.183816001,0.185985997,0.204272002,49954700,3833390866
1439,Stellar,XLM,7/14/2018 23:59,0.211420998,0.197083995,0.203788996,0.207876995,43684700,3901042694
1440,Stellar,XLM,7/15/2018 23:59,0.222303003,0.205996007,0.208030999,0.219870999,51388000,4126123420
1441,Stellar,XLM,7/16/2018 23:59,0.237928003,0.217460006,0.219477996,0.237928003,51377800,4464994421
1442,Stellar,XLM,7/17/2018 23:59,0.253499001,0.228724003,0.238003999,0.252967,60804000,4747313040
1443,Stellar,XLM,7/18/2018 23:59,0.318008989,0.251711994,0.25324899,0.298400015,238660000,5599953566
1444,Stellar,XLM,7/19/2018 23:59,0.316271007,0.280488998,0.296817988,0.302513003,190768000,5677157473
1445,Stellar,XLM,7/20/2018 23:59,0.303164005,0.267197996,0.302421004,0.271492004,132780000,5095017949
1446,Stellar,XLM,7/21/2018 23:59,0.294494003,0.259512991,0.27037999,0.292259008,103169000,5484746918
1447,Stellar,XLM,7/22/2018 23:59,0.304459989,0.281031013,0.290739,0.28353399,98754600,5321007291
1448,Stellar,XLM,7/23/2018 23:59,0.298839986,0.281607985,0.283118993,0.284384012,91948800,5337025910
1449,Stellar,XLM,7/24/2018 23:59,0.304381013,0.280882001,0.284922004,0.301456004,107505000,5657514926
1450,Stellar,XLM,7/25/2018 23:59,0.348663986,0.294357985,0.297336012,0.331705987,180428000,6225230518
1451,Stellar,XLM,7/26/2018 23:59,0.348363012,0.298460007,0.332302988,0.309552014,173806000,5809475472
1452,Stellar,XLM,7/27/2018 23:59,0.322607994,0.296822011,0.308283001,0.316882014,109249000,5947061206
1453,Stellar,XLM,7/28/2018 23:59,0.323000997,0.311019987,0.317788005,0.315228999,72393904,5916038737
1454,Stellar,XLM,7/29/2018 23:59,0.318471998,0.305141002,0.316401005,0.308398992,69073696,5787857132
1455,Stellar,XLM,7/30/2018 23:59,0.308645,0.281066,0.308645,0.295923,87990000,5554454640
1456,Stellar,XLM,7/31/2018 23:59,0.295472,0.267827,0.295472,0.278009,90072600,5218300058
1457,Stellar,XLM,8/1/2018 23:59,0.282404,0.265441,0.278127,0.276268,78075400,5185622590
1458,Stellar,XLM,8/2/2018 23:59,0.2814,0.261192,0.276901,0.261192,64773900,4902642206
1459,Stellar,XLM,8/3/2018 23:59,0.268918,0.246723,0.261763,0.258956,78914000,4860671979
1460,Stellar,XLM,8/4/2018 23:59,0.261043,0.236501,0.257761,0.240724,62650500,4518452393
1461,Stellar,XLM,8/5/2018 23:59,0.246923,0.236088,0.241105,0.244218,50833600,4584035686
1462,Stellar,XLM,8/6/2018 23:59,0.248388,0.232036,0.245017,0.234705,52688700,4405474260
1463,Stellar,XLM,8/7/2018 23:59,0.245397,0.228993,0.234099,0.230672,64467600,4329849753
1464,Stellar,XLM,8/8/2018 23:59,0.230009,0.195939,0.230009,0.201351,68469800,3779640585
1465,Stellar,XLM,8/9/2018 23:59,0.225776,0.198731,0.201653,0.221435,75813300,4156645425
1466,Stellar,XLM,8/10/2018 23:59,0.236659,0.215707,0.221085,0.22543,110186000,4231637492
1467,Stellar,XLM,8/11/2018 23:59,0.22508,0.202855,0.224944,0.217665,87523800,4085877544
1468,Stellar,XLM,8/12/2018 23:59,0.228675,0.216451,0.218225,0.223601,69114300,4197304662
1469,Stellar,XLM,8/13/2018 23:59,0.243137,0.219708,0.2234,0.223559,100249000,4196516599
1470,Stellar,XLM,8/14/2018 23:59,0.222632,0.200299,0.222632,0.216706,95074200,4067949718
1471,Stellar,XLM,8/15/2018 23:59,0.231441,0.216437,0.218285,0.216954,98247500,4072606152
1472,Stellar,XLM,8/16/2018 23:59,0.221991,0.209144,0.215885,0.216032,66979600,4055299279
1473,Stellar,XLM,8/17/2018 23:59,0.239695,0.215364,0.215555,0.23812,85576200,4469930217
1474,Stellar,XLM,8/18/2018 23:59,0.24527,0.2206,0.239124,0.224235,73536300,4209284639
1475,Stellar,XLM,8/19/2018 23:59,0.23174,0.217247,0.223625,0.222723,58941500,4180901778
1476,Stellar,XLM,8/20/2018 23:59,0.235864,0.213588,0.23002,0.216457,56916000,4063454059
1477,Stellar,XLM,8/21/2018 23:59,0.227195,0.210588,0.217877,0.214708,57619800,4030697780
1478,Stellar,XLM,8/22/2018 23:59,0.238291,0.205148,0.219224,0.206896,57593700,3884044444
1479,Stellar,XLM,8/23/2018 23:59,0.222162,0.206242,0.213642,0.222162,50407300,4170632650
1480,Stellar,XLM,8/24/2018 23:59,0.22547,0.211178,0.214871,0.219806,46565700,4126404441
1481,Stellar,XLM,8/25/2018 23:59,0.225616,0.21394,0.221346,0.217795,37623300,4088652193
1482,Stellar,XLM,8/26/2018 23:59,0.223861,0.210491,0.223861,0.21484,41019000,4033178256
1483,Stellar,XLM,8/27/2018 23:59,0.225866,0.213592,0.213918,0.225437,50597200,4232116355
1484,Stellar,XLM,8/28/2018 23:59,0.236806,0.223158,0.224904,0.234745,66510100,4406940470
1485,Stellar,XLM,8/29/2018 23:59,0.236947,0.223817,0.234244,0.226211,59888100,4246730277
1486,Stellar,XLM,8/30/2018 23:59,0.229215,0.213161,0.226858,0.220902,52981700,4147064340
1487,Stellar,XLM,8/31/2018 23:59,0.223162,0.214964,0.221804,0.222076,49383600,4169106751
1488,Stellar,XLM,9/1/2018 23:59,0.233377,0.221976,0.222309,0.229722,57559200,4312649897
1489,Stellar,XLM,9/2/2018 23:59,0.236545,0.221468,0.229713,0.224744,44368300,4219197140
1490,Stellar,XLM,9/3/2018 23:59,0.232219,0.219134,0.224672,0.225325,47867700,4230105401
1491,Stellar,XLM,9/4/2018 23:59,0.237544,0.22012,0.221801,0.231268,52972600,4341761194
1492,Stellar,XLM,9/5/2018 23:59,0.233226,0.207437,0.231953,0.207437,69435700,3894366300
1493,Stellar,XLM,9/6/2018 23:59,0.207484,0.195504,0.205908,0.207484,71466100,3897226549
1494,Stellar,XLM,9/7/2018 23:59,0.211473,0.200723,0.206841,0.207662,60828100,3900570821
1495,Stellar,XLM,9/8/2018 23:59,0.211684,0.19317,0.207994,0.194437,52306100,3652163046
1496,Stellar,XLM,9/9/2018 23:59,0.202852,0.190194,0.194291,0.192781,54678800,3621058411
1497,Stellar,XLM,9/10/2018 23:59,0.195371,0.188329,0.191119,0.190839,51759700,3584583067
1498,Stellar,XLM,9/11/2018 23:59,0.206932,0.185084,0.19148,0.201071,77490400,3776878662
1499,Stellar,XLM,9/12/2018 23:59,0.207005,0.186384,0.201214,0.198293,81499500,3724697962
1500,Stellar,XLM,9/13/2018 23:59,0.211132,0.197915,0.197915,0.207806,68042900,3903441230
1501,Stellar,XLM,9/14/2018 23:59,0.209517,0.198855,0.206978,0.201743,49018400,3789554135
1502,Stellar,XLM,9/15/2018 23:59,0.205633,0.200511,0.201211,0.203202,37685700,3816960760
1503,Stellar,XLM,9/16/2018 23:59,0.208485,0.199028,0.203086,0.20651,41913100,3879098497
1504,Stellar,XLM,9/17/2018 23:59,0.208782,0.19563,0.206108,0.196827,42653700,3697213440
1505,Stellar,XLM,9/18/2018 23:59,0.214757,0.194385,0.196495,0.208417,55982400,3915030102
1506,Stellar,XLM,9/19/2018 23:59,0.211158,0.199817,0.207512,0.206563,48741100,3880371196
1507,Stellar,XLM,9/20/2018 23:59,0.241435,0.205852,0.206568,0.231897,89258100,4356281235
1508,Stellar,XLM,9/21/2018 23:59,0.275536,0.231694,0.233042,0.249211,182926000,4681532048
1509,Stellar,XLM,9/22/2018 23:59,0.249508,0.231003,0.248064,0.239225,76614200,4493941301
1510,Stellar,XLM,9/23/2018 23:59,0.300275,0.238815,0.239433,0.281478,317587000,5288807424
1511,Stellar,XLM,9/24/2018 23:59,0.282503,0.254954,0.279833,0.259048,135616000,4867361157
1512,Stellar,XLM,9/25/2018 23:59,0.258395,0.233449,0.258395,0.252306,118361000,4740816230
1513,Stellar,XLM,9/26/2018 23:59,0.257956,0.238515,0.250619,0.244767,89889500,4599159265
1514,Stellar,XLM,9/27/2018 23:59,0.264678,0.243985,0.243985,0.259216,99370800,4870655434
1515,Stellar,XLM,9/28/2018 23:59,0.262948,0.249273,0.259997,0.254127,63003000,4775034070
1516,Stellar,XLM,9/29/2018 23:59,0.259334,0.245518,0.252453,0.253908,54822100,4770919197
1517,Stellar,XLM,9/30/2018 23:59,0.262696,0.252677,0.254448,0.259599,64864600,4877853750
1518,Stellar,XLM,10/1/2018 23:59,0.263545,0.253404,0.259081,0.258404,67813900,4855400373
1519,Stellar,XLM,10/2/2018 23:59,0.259782,0.248286,0.258257,0.248286,50886900,4665414407
1520,Stellar,XLM,10/3/2018 23:59,0.249178,0.237829,0.247934,0.241136,47661800,4531062317
1521,Stellar,XLM,10/4/2018 23:59,0.248393,0.24002,0.240654,0.244278,36170200,4590500914
1522,Stellar,XLM,10/5/2018 23:59,0.24762,0.240469,0.2435,0.245192,38001100,4608341045
1523,Stellar,XLM,10/6/2018 23:59,0.247914,0.238837,0.245137,0.239771,34392600,4509331544
1524,Stellar,XLM,10/7/2018 23:59,0.246788,0.237606,0.242372,0.245138,33460000,4610267780
1525,Stellar,XLM,10/8/2018 23:59,0.254004,0.2412,0.243991,0.249009,41913600,4703438163
1526,Stellar,XLM,10/9/2018 23:59,0.250283,0.242846,0.249569,0.243915,40657100,4607377217
1527,Stellar,XLM,10/10/2018 23:59,0.245796,0.238212,0.243664,0.241593,40184400,4563840783
1528,Stellar,XLM,10/11/2018 23:59,0.240941,0.206578,0.240941,0.207037,75872400,3911056722
1529,Stellar,XLM,10/12/2018 23:59,0.218393,0.206083,0.206477,0.216032,48988300,4080977824
1530,Stellar,XLM,10/13/2018 23:59,0.219563,0.214387,0.215589,0.21481,46116600,4057893683
1531,Stellar,XLM,10/14/2018 23:59,0.219311,0.208793,0.214765,0.210144,36498700,3969750132
1532,Stellar,XLM,10/15/2018 23:59,0.230353,0.20793,0.209662,0.223001,71749600,4212626857
1533,Stellar,XLM,10/16/2018 23:59,0.229817,0.222002,0.222475,0.227978,42468100,4306769442
1534,Stellar,XLM,10/17/2018 23:59,0.243272,0.227609,0.229563,0.240403,74599800,4541492208
1535,Stellar,XLM,10/18/2018 23:59,0.245978,0.232275,0.240969,0.239452,59461700,4523608150
1536,Stellar,XLM,10/19/2018 23:59,0.246234,0.234606,0.238869,0.242853,45872300,4588320240
1537,Stellar,XLM,10/20/2018 23:59,0.249199,0.240961,0.245219,0.244182,60012800,4613429868
1538,Stellar,XLM,10/21/2018 23:59,0.248253,0.23973,0.243722,0.241724,46623600,4566989754
1539,Stellar,XLM,10/22/2018 23:59,0.244095,0.238244,0.240374,0.242361,40765500,4579024962
1540,Stellar,XLM,10/23/2018 23:59,0.246983,0.239368,0.242491,0.242215,39384600,4576593892
1541,Stellar,XLM,10/24/2018 23:59,0.244423,0.236891,0.241749,0.23776,39973400,4492417744
1542,Stellar,XLM,10/25/2018 23:59,0.239069,0.233741,0.237535,0.235646,39745700,4452474224
1543,Stellar,XLM,10/26/2018 23:59,0.236927,0.230687,0.235332,0.234011,35741700,4421581294
1544,Stellar,XLM,10/27/2018 23:59,0.235208,0.2282,0.233858,0.22876,38499600,4322364918
1545,Stellar,XLM,10/28/2018 23:59,0.23408,0.227392,0.229188,0.232871,39381600,4400041270
1546,Stellar,XLM,10/29/2018 23:59,0.232719,0.221143,0.231678,0.222357,45544800,4205428747
1547,Stellar,XLM,10/30/2018 23:59,0.226328,0.221782,0.2222,0.225093,43111300,4257296595
1548,Stellar,XLM,10/31/2018 23:59,0.227941,0.217748,0.226218,0.223471,42791700,4226621136
1549,Stellar,XLM,11/1/2018 23:59,0.24053,0.22251,0.22436,0.222945,38696300,4216672630
1550,Stellar,XLM,11/2/2018 23:59,0.236297,0.223014,0.223014,0.234244,50452100,4430389054
1551,Stellar,XLM,11/3/2018 23:59,0.239844,0.232162,0.234098,0.235706,50502800,4458040686
1552,Stellar,XLM,11/4/2018 23:59,0.244596,0.234853,0.235788,0.241638,57585400,4570235952
1553,Stellar,XLM,11/5/2018 23:59,0.246755,0.239831,0.240807,0.246529,54187000,4668795349
1554,Stellar,XLM,11/6/2018 23:59,0.267038,0.246849,0.246849,0.265596,101099000,5051846626
1555,Stellar,XLM,11/7/2018 23:59,0.265875,0.253465,0.265875,0.256718,78967900,4866526126
1556,Stellar,XLM,11/8/2018 23:59,0.263579,0.249665,0.256527,0.256043,88138000,4853730545
1557,Stellar,XLM,11/9/2018 23:59,0.264205,0.253859,0.255711,0.255542,71764800,4841888301
1558,Stellar,XLM,11/10/2018 23:59,0.26123,0.254943,0.255588,0.26123,53086500,4946979510
1559,Stellar,XLM,11/11/2018 23:59,0.274956,0.258771,0.260383,0.273605,109488000,5181328059
1560,Stellar,XLM,11/12/2018 23:59,0.284025,0.266906,0.274039,0.267326,98560700,5061814744
1561,Stellar,XLM,11/13/2018 23:59,0.269933,0.255827,0.267548,0.257787,71147400,4880998520
1562,Stellar,XLM,11/14/2018 23:59,0.256955,0.220117,0.256955,0.233043,100039000,4412490010
1563,Stellar,XLM,11/15/2018 23:59,0.244733,0.215886,0.233055,0.241944,97300800,4581023601
1564,Stellar,XLM,11/16/2018 23:59,0.247692,0.235995,0.240067,0.23885,116280000,4601300200
1565,Stellar,XLM,11/17/2018 23:59,0.246795,0.233868,0.236753,0.244927,95893400,4718369988
1566,Stellar,XLM,11/18/2018 23:59,0.253564,0.244894,0.244894,0.249758,101810000,4811436295
1567,Stellar,XLM,11/19/2018 23:59,0.249614,0.224335,0.249614,0.224412,130056000,4323161021
1568,Stellar,XLM,11/20/2018 23:59,0.230491,0.184698,0.224573,0.193193,154290000,3699633565
1569,Stellar,XLM,11/21/2018 23:59,0.208379,0.186163,0.194015,0.203688,108181000,3900612265
1570,Stellar,XLM,11/22/2018 23:59,0.20511,0.187797,0.203459,0.187797,81440600,3596300586
1571,Stellar,XLM,11/23/2018 23:59,0.189445,0.176112,0.187441,0.181211,101304000,3470179115
1572,Stellar,XLM,11/24/2018 23:59,0.184994,0.149063,0.181912,0.154205,98670200,2953016073
1573,Stellar,XLM,11/25/2018 23:59,0.159619,0.133734,0.15543,0.159607,137467000,3056464074
1574,Stellar,XLM,11/26/2018 23:59,0.163263,0.137487,0.159195,0.144795,105913000,2772932682
1575,Stellar,XLM,11/27/2018 23:59,0.146664,0.137987,0.144355,0.144374,81742500,2765411485
1576,Stellar,XLM,11/28/2018 23:59,0.167606,0.144111,0.144111,0.162237,101285000,3107568323
1577,Stellar,XLM,11/29/2018 23:59,0.172107476,0.155422986,0.161830723,0.16508007,88862063.58,3162026099
1578,Stellar,XLM,11/30/2018 23:59,0.172415202,0.154036917,0.164957453,0.158630337,95843386.78,3038484778
1579,Stellar,XLM,12/1/2018 23:59,0.170118353,0.156452572,0.159088314,0.166331588,83084024.7,3185998397
1580,Stellar,XLM,12/2/2018 23:59,0.169805937,0.159690385,0.165513566,0.160301071,75295614.22,3070486824
1581,Stellar,XLM,12/3/2018 23:59,0.161217096,0.148329753,0.160679355,0.14953576,76449398.85,2864296545
1582,Stellar,XLM,12/4/2018 23:59,0.154543227,0.146424639,0.149286831,0.147653152,71173372.9,2829537833
1583,Stellar,XLM,12/5/2018 23:59,0.14789592,0.13593596,0.147821304,0.13593596,68043240.5,2605185368
1584,Stellar,XLM,12/6/2018 23:59,0.139226195,0.119594484,0.135591488,0.119594484,152806951.7,2292004338
1585,Stellar,XLM,12/7/2018 23:59,0.119471388,0.106931072,0.119471388,0.115262805,174082644.4,2208988598
1586,Stellar,XLM,12/8/2018 23:59,0.125203331,0.112567363,0.115390501,0.118992563,157281951.7,2280468669
1587,Stellar,XLM,12/9/2018 23:59,0.126537028,0.118206467,0.11859997,0.124327672,184624488,2382715091
1588,Stellar,XLM,12/10/2018 23:59,0.125444468,0.116321927,0.124217713,0.118252979,92973561.07,2266294963
1589,Stellar,XLM,12/11/2018 23:59,0.11916059,0.112388947,0.118017234,0.112835112,198352455.9,2162527149
1590,Stellar,XLM,12/12/2018 23:59,0.116236346,0.111282016,0.112664416,0.113690388,90782295.02,2178919202
1591,Stellar,XLM,12/13/2018 23:59,0.11375405,0.104563235,0.11375405,0.105800124,51964279.17,2028016987
1592,Stellar,XLM,12/14/2018 23:59,0.105656183,0.095881386,0.105656183,0.097739678,75210407.13,1872152898
1593,Stellar,XLM,12/15/2018 23:59,0.099412554,0.093139939,0.097866835,0.095439247,80164248.85,1828089362
1594,Stellar,XLM,12/16/2018 23:59,0.099585921,0.09526993,0.095470054,0.096277609,64490414.93,1844147765
1595,Stellar,XLM,12/17/2018 23:59,0.112739416,0.096297434,0.096490068,0.109692568,103169893.8,2102859435
1596,Stellar,XLM,12/18/2018 23:59,0.114330064,0.107612159,0.109670846,0.114330064,96486763.42,2191827994
1597,Stellar,XLM,12/19/2018 23:59,0.126596591,0.114245396,0.1147313,0.114245396,113320279.7,2190204823
1598,Stellar,XLM,12/20/2018 23:59,0.127658983,0.113523547,0.113864973,0.126550415,125348361.4,2423401333
1599,Stellar,XLM,12/21/2018 23:59,0.133440111,0.117378727,0.126178868,0.119916274,140455598.3,2297618728
1600,Stellar,XLM,12/22/2018 23:59,0.123587856,0.117331366,0.119996818,0.122749839,131136807.3,2351910374
1601,Stellar,XLM,12/23/2018 23:59,0.128494264,0.122603776,0.123208053,0.126585293,128331036.1,2425398421
1602,Stellar,XLM,12/24/2018 23:59,0.141350847,0.126668248,0.126668248,0.132519668,169588599.1,2539102176
1603,Stellar,XLM,12/25/2018 23:59,0.133342419,0.119143128,0.133122624,0.121682262,111648902.7,2331526162
1604,Stellar,XLM,12/26/2018 23:59,0.125530023,0.117892612,0.121734553,0.120606821,105367076.1,2310919892
1605,Stellar,XLM,12/27/2018 23:59,0.120644927,0.110157063,0.120487122,0.110485828,84397745.24,2116993848
1606,Stellar,XLM,12/28/2018 23:59,0.12275978,0.109657642,0.110513006,0.121383018,122279839.3,2325792456
1607,Stellar,XLM,12/29/2018 23:59,0.122355904,0.118036241,0.121676688,0.118036241,99849381.66,2261665627
1608,Stellar,XLM,12/30/2018 23:59,0.119344646,0.116329261,0.118283657,0.117429912,87412670.15,2250048215
1609,Stellar,XLM,12/31/2018 23:59,0.117888261,0.112505813,0.117708965,0.112813296,101118303.4,2161590359
1610,Stellar,XLM,1/1/2019 23:59,0.118505478,0.112222706,0.112931529,0.11593004,91630088.22,2221377985
1611,Stellar,XLM,1/2/2019 23:59,0.11936815,0.114197192,0.116054337,0.11933141,106949561.3,2286718690
1612,Stellar,XLM,1/3/2019 23:59,0.11897634,0.113570851,0.118946324,0.113824645,90192344.26,2181193935
1613,Stellar,XLM,1/4/2019 23:59,0.117094925,0.112709344,0.113777972,0.115361246,80564461.69,2210639452
1614,Stellar,XLM,1/5/2019 23:59,0.116614229,0.113535825,0.115127705,0.114046137,88463993.51,2185438333
1615,Stellar,XLM,1/6/2019 23:59,0.121526555,0.113293255,0.114073322,0.120383615,93094440.38,2306881891
1616,Stellar,XLM,1/7/2019 23:59,0.124106007,0.120021194,0.120302998,0.123220052,95010987.83,2361236045
1617,Stellar,XLM,1/8/2019 23:59,0.129190526,0.120540735,0.123259996,0.123118781,104584394.2,2359368084
1618,Stellar,XLM,1/9/2019 23:59,0.124408822,0.122214449,0.123213422,0.123774387,94733729.57,2371931754
1619,Stellar,XLM,1/10/2019 23:59,0.128393697,0.107248052,0.123829545,0.10987861,128623288,2101578736
1620,Stellar,XLM,1/11/2019 23:59,0.11190415,0.106210765,0.108775982,0.107331571,102731220.4,2052863209
1621,Stellar,XLM,1/12/2019 23:59,0.107752114,0.105777905,0.107269356,0.106764132,103509556.8,2042010171
1622,Stellar,XLM,1/13/2019 23:59,0.111775322,0.103230916,0.106757737,0.103608751,119389904.4,1981659222
1623,Stellar,XLM,1/14/2019 23:59,0.110127635,0.103648642,0.103648642,0.10964946,110842788.6,2097196130
1624,Stellar,XLM,1/15/2019 23:59,0.109953586,0.105427137,0.109422007,0.105685088,89555966.55,2021440021
1625,Stellar,XLM,1/16/2019 23:59,0.108060329,0.105678871,0.105836765,0.106891235,92258083.03,2044510226
1626,Stellar,XLM,1/17/2019 23:59,0.108855964,0.105666564,0.1067078,0.108460939,110024544.4,2074534041
1627,Stellar,XLM,1/18/2019 23:59,0.108937356,0.105802056,0.108311793,0.106820828,84272978.31,2043394276
1628,Stellar,XLM,1/19/2019 23:59,0.110062957,0.106707497,0.106862997,0.108304394,111942029.9,2071773680
1629,Stellar,XLM,1/20/2019 23:59,0.10890635,0.103943516,0.108195125,0.104702009,123424389.8,2002863078
1630,Stellar,XLM,1/21/2019 23:59,0.104855923,0.102675923,0.104682864,0.103379648,111143573.6,1977567464
1631,Stellar,XLM,1/22/2019 23:59,0.104985577,0.101689656,0.10364998,0.104102613,129057418,1991464324
1632,Stellar,XLM,1/23/2019 23:59,0.104348979,0.101584073,0.104133631,0.102576373,97605044.98,1962267842
1633,Stellar,XLM,1/24/2019 23:59,0.102665002,0.10122155,0.102369661,0.102210392,109073512.7,1955266764
1634,Stellar,XLM,1/25/2019 23:59,0.101969025,0.10018968,0.101969025,0.101740667,102773914.9,1950045412
1635,Stellar,XLM,1/26/2019 23:59,0.104440523,0.0989938,0.101688546,0.100014425,142586254.7,1916958809
1636,Stellar,XLM,1/27/2019 23:59,0.100351921,0.095465192,0.099887518,0.096315959,134988476,1846070963
1637,Stellar,XLM,1/28/2019 23:59,0.096542763,0.086066757,0.096386789,0.087904025,135847054.8,1684840922
1638,Stellar,XLM,1/29/2019 23:59,0.088323008,0.082705484,0.088323008,0.08392272,155745244.1,1608586311
1639,Stellar,XLM,1/30/2019 23:59,0.087184245,0.082640276,0.083717484,0.085634198,174265316.9,1641391038
1640,Stellar,XLM,1/31/2019 23:59,0.08789583,0.08228373,0.085654907,0.08263091,148616345.4,1583825650
